시도교육청,폐교명,폐교연도,지역교육청,급별,활용현황,주소
경북,가곡초등학교,1998,영양,초,매각,영양군 일월면 가곡리 220
경북,가례초,1994,김천,초,매각,김천시 대덕면 가례리 252
경북,가산초등학교동창분교장,1996,칠곡,초,매각,칠곡군 가산면 가산리 635-1
경북,가산초등학교선석분교장,1991,칠곡,초,매각,칠곡군 가산면 석우리 567
경북,가산초등학교하판분교장,1997,칠곡,초,매각,칠곡군 가산면 송학리 268
경북,가은초 갈전분교,1992,문경,초,매각,문경시 가은읍 갈전리 287-2
경북,가은초 문양분교,2002,문경,초,매각,문경시 가은읍 전곡리 288-2
경북,가음중학교,2017,의성,초,미활용,의성군 가음면 장리 1276
경북,가음초순호분교장,1996,의성,초,매각,의성군 가음면 순호리 790
경북,가정초등학교,1999,경주,초,자체활용,경주시 현곡면 가정리 49-2
경북,가천고등학교,2017,성주,고,자체활용,성주군 가천면 창천리861
경북,가천초등학교무학분교장,2018,성주,초,미활용,성주군 금수면 무학리 1410
경북,가천초등학교법전분교장,1990,성주,초,매각,경상북도 성주군 가천면 법전1리 193-3번지
경북,가천초등학교용계분교장,1992,성주,초,매각,경상북도 성주군 가천면 신계리 726번지
경북,각북초,1998,청도,초,매각,청도군 각북면 남산리 118-2
경북,감문초등학교,1994,김천,초,대부,김천시 감문면 삼성리 1383
경북,감천초 옥천분교,2008,예천,초,매각,예천군 보문면 옥천리 235
경북,감천초등학교덕율분교장,2009,예천,초,자체활용,예천군 감천면 덕율리 143
경북,감포초등학교연동분교장,1989,경주,초,매각,경주시 감포읍 오류리 130
경북,강구초등학교 금진분교,1996,영덕,초,매각,영덕군 강구면 금진리 85
경북,강구초등학교직천분교장,1995,영덕,초,자체활용,영덕군 강구면 원직리 263
경북,강동초등학교단구분교장,2014,경주,초,미활용,경주시 강동면 단구리 1147
경북,강동초등학교왕신분교장,2009,경주,초,대부,경주시 강동면 왕신리 669-1
경북,개일초,1992,청송,초,매각,청송군 현동면 개일리 313
경북,개진초등학교영동분교장,2008,고령,초,미활용,고령군 개진면 생리 251 외
경북,개포초등학교,2000,예천,초,대부,예천군 개포면 신음리 160-1
경북,개포초등학교경진분교장,1999,예천,초,대부,예천군 개포면 경진리 565 외
경북,경주마케팅고등학교,2019,경주,고,자체활용,경주시 산내면 의곡리 70-65
경북,경주초등학교학동분교장,2002,경주,초,미활용,경주시 내남면 비지리 545
경북,경주초등학교화천분교장,2010,경주,초,자체활용,경주시 건천읍 화천리 1328-1
경북,계림초등학교,1992,경산,초,매각,경산시 자인면 계림리 144-9
경북,고경중,2016,영천,중,매각,영천시 고경면 상덕리 365
경북,고경초등학교삼귀분교장,1995,영천,초,대부,영천시 고경면 차당리 산51-2
경북,고계초등학교,1993,봉화,초,매각,봉화군 명호면 고계리 613
경북,고령여자종합고,2010,고령,고,매각,고령군 고령읍 지산리 337
경북,고령여중,2010,고령,중,매각,고령군 고령읍 지산리 323
경북,고령초 덕곡분교,2000,고령,초,매각,고령군 덕곡면 가륜리 229-1
경북,고령초 일량분교,2000,고령,초,매각,고령군 고령읍 내곡리 528-1
경북,고목초등학교,1996,울진,초,대부,울진군  북면 고목리 470-4
경북,고산초만리분교장,1994,의성,초,매각,의성군 안사면 만리리 121
경북,고양초등학교,1999,봉화,초,미활용,봉화군 명호면 양곡리 329-1 외 1필지
경북,곡강초등학교양백분교장,1990,포항,초,매각,포항시 북구 흥해읍 양백리 458
경북,곡송초 광덕분교,1993,김천,초,매각,김천시 감문면 광덕리 458
경북,곡송초등학교,2013,김천,초,미활용,김천시 감문면 태촌리 785
경북,공검중학교,2017,상주,중,매각,상주시 공검면 양정리 158
경북,공검초등학교,2002,상주,초,매각,상주시 공검면 동막리 74
경북,공서초등학교,2013,상주,초,대부,상주시 공성면 금계리 33
경북,공서초등학교성문분교장,1999,상주,초,매각,상주시 공성면 효곡리 491
경북,관하초,2007,청도,초,매각,청도군 매전면 관하리 1226-1
경북,광덕초등학교,1999,안동,초,매각,안동시 풍천면 광덕리 140-4
경북,광덕초등학교,1992,청송,초,자체활용,청송군 진보면 광덕리 271 외 3필지
경북,구)울릉중학교,2020,울릉,중,자체활용,울릉군 울릉읍 도동리 223-8
경북,구곡초,1993,김천,초,매각,김천시 지례면 울곡리 277-1
경북,구구초,1999,영주,초,매각,영주시 단산면 구구리 901-1
경북,구길초등학교,1992,경주,초,매각,경주시 문무대왕면 구길리 233
경북,구례초,1989,김천,초,매각,김천시 어모면 구례리 626
경북,구룡포여자종합고등학교,2012,포항,고,대부,포항시 남구 구룡포읍 병포리 139-1
경북,구룡포여자중학교,2012,포항,중,대부,포항시 남구 구룡포읍 병포리 139-1
경북,구룡포초등학교구남분교장,2014,포항,초,대부,포항시 남구 구룡포읍 구평리 736-1
경북,구룡포초등학교구동분교장,2011,포항,초,매각,포항시 남구 구룡포읍 구룡포리 381-1
경북,구봉초등학교,1995,구미,초,매각,구미시 옥성면 구봉리 368-3
경북,구성초 과곡분교,2009,김천,초,매각,김천시 구성면 송죽리 111
경북,구성초 금평분교,1993,김천,초,매각,김천시 구성면 금평리 496
경북,구성초 임천분교,1999,김천,초,매각,김천시 구성면 임천리 171
경북,구성초등학교양각분교장,2011,김천,초,미활용,김천시 구성면 양각리 402
경북,구수초등학교,1995,안동,초,매각,안동시 길안면 구수리 287
경북,구천초등학교용호분교장,1999,의성,초,미활용,의성군 구천면 용사리 361-1
경북,구천초청산분교장,1995,의성,초,매각,의성군 구천면 청산리 407
경북,금곡초등학교,2009,경산,초,매각,경산시 남천면 금곡리 374
경북,금곡초등학교,1999,영덕,초,대부,영덕군 병곡면 금곡리 269-1
경북,금곡초등학교 유금분교,1993,영덕,초,매각,영덕군 병곡면 금곡리 724
경북,금성여자상업고등학교,2019,의성,고,대부,의성군 금성면 탑리리 960
경북,금성초경애분교장,1983,의성,초,매각,의성군 금성면 탑리리 1140-3
경북,금성초도경분교장,2006,의성,초,매각,의성군 금성면 도경리 845
경북,금성초조문분교장,2005,의성,초,매각,의성군 금성면 초전리 223-5
경북,금소초등학교,1999,안동,초,매각,안동시 임하면 금소리 589-7
경북,금오산초,2010,김천,초,매각,김천시 남면 운남리 567
경북,금오산초 오봉분교,2000,김천,초,매각,김천시 남면 오봉리 713
경북,금천초,2000,울진,초,매각,울진군 온정면 금천리 210
경북,금천초등학교문명분교장,2018,청도,초,대부,청도군 운문면 신원리 1230-1
경북,금천초임호분교,1995,청도,초,매각,청도군 금천면 임당리 1026-1
경북,금호남부초등학교,1995,영천,초,대부,영천시 금호읍 호남리 307
경북,기계중학교상옥분교장,2021,포항,중,대부,포항시 북구 죽장면 상옥리 389
경북,기계초등학교기남분교장,1994,포항,초,매각,포항시 북구 기계면 봉계리 262-1
경북,기계초등학교기서분교장,2002,포항,초,미활용,포항시 북구 기계면 가안리 14
경북,기동초등학교,1996,포항,초,매각,포항시 북구 기계면 화봉리 452
경북,기북초등학교덕동분교,1992,포항,초,매각,포항시 북구 기북면 오덕리 235-1
경북,기산초등학교,1999,칠곡,초,대부,칠곡군 기산면 봉산리 538
경북,기성초다천분교장 ,1996,울진,초,매각,울진군 기성면 다천리 922
경북,기성초등학교구산분교장,2023,울진,초,미활용,울진군 기성면 구산리 320
경북,기성초등학교사동분교장,2024,울진,초,미활용,울진군 기성면 사동리 455
경북,기성초방율분교장 ,1995,울진,초,매각,울진군 기성면 방율리 525
경북,기포초등학교,1992,영양,초,매각,영양군 청기면 기포리 408
경북,길산초등학교,1991,안동,초,매각,안동시 임동면 지례리 651
경북,길안초등학교 금곡분교장,2001,안동,초,매각,안동시 길안면 금곡리 산67
경북,길안초등학교 대곡분교장,1999,안동,초,매각,안동시 길안면 대곡리 778-2
경북,길안초등학교 대사분교장,2000,안동,초,매각,안동시 길안면 대사리 169
경북,길안초등학교 묵계분교장,2001,안동,초,매각,안동시 길안면 묵계리 720-9
경북,길안초등학교 용계분교장,1990,안동,초,매각,안동시 길안면 용계리 244
경북,길주중학교녹전분교장,2018,안동,중,대부,안동시 녹전면 신평리 756
경북,김룡초,1999,문경,초,매각,문경시 산북면 거산리 234
경북,김룡초 석봉분교,1993,문경,초,매각,문경시 산북면 석봉리 386
경북,김천상업고등학교,2019,김천,고,대부,김천시 지례면 교리 407
경북,낙동초등학교신상분교장,1998,상주,초,매각,상주시 낙동면 신상리 474
경북,낙동초등학교용포분교장,2017,상주,초,매각,상주시 낙동면 용포리 21
경북,낙서초등학교서원분교장,1994,상주,초,대부,상주시 내서면 서원리 167
경북,남산초등학교삼성분교장,2010,경산,초,자체활용,경산시 남산면 하대리 370
경북,남양초구암분교장,1999,울릉,초,매각,울릉군 서면 남서리 488-1
경북,남양초등학교태하분교장,2012,울릉,초,미활용,울릉군 서면 태하리 521-2
경북,남양초통구미분교장,1999,울릉,초,매각,울릉군 서면 남양리 134-3
경북,남정초등학교 도천분교,1994,영덕,초,매각,영덕군 남정명 도천리 97-1
경북,남호초등학교,1997,영덕,초,매각,영덕군 남정면 남호리 181
경북,남후초등학교 고곡분교장,1994,안동,초,매각,안동시 남후면 고상리 22
경북,남후초등학교 단호분교장,1997,안동,초,매각,안동시 남후면 단호리 149-5
경북,남후초등학교 아곡분교장,1999,안동,초,매각,안동시 남후면 하아리 39-3
경북,내곡초,1994,고령,초,매각,고령군 대가야읍 저전리 45-1
경북,내남초등학교광석분교장,1999,경주,초,매각,경주시 내남면 덕천리 897-3
경북,내남초등학교명계분교장,1997,경주,초,매각,경주시 내남면 명계리 54-4
경북,내룡초 항동분교장,1988,청송,초,매각,청송군 주왕산면 항리 171
경북,내서초등학교,1999,상주,초,자체활용,상주시 내서면 신촌리 21
경북,노월초등학교,1995,경주,초,자체활용,경주시 내남면 노곡리 909-6
경북,노음초구고분교장 ,1995,울진,초,매각,울진군 근남면 구산리 산136-2
경북,노음초등학교진복분교장,1994,울진,초,자체활용,울진군 근남면 진복리 631
경북,녹남초등학교,1994,안동,초,대부,안동시 녹전면 사신리 455-5
경북,녹산초등학교,1993,안동,초,매각,안동시 녹전면 녹래리 547
경북,녹전초등학교 갈현분교장,1993,안동,초,매각,안동시 녹전면 갈현리 154
경북,농남중학교,2014,김천,중,자체활용,김천시 남면 옥산리 560-2
경북,농소초 봉곡분교,2008,김천,초,매각,김천시 농소면 봉곡리 1214
경북,농소초 연명분교,1998,김천,초,매각,김천시 농소면 연명리 219
경북,농암초 궁기분교,1994,문경,초,매각,문경시 농암면 궁기리 99
경북,농암초 선암분교,2000,문경,초,매각,문경시 농암면 선곡리 240
경북,다덕초등학교,1992,봉화,초,매각,봉화군 법전면 풍정리 751
경북,다산초 노곡분교,2009,고령,초,매각,고령군 다산면 노곡리 710-1
경북,다산초 벌지분교,2008,고령,초,매각,고령군 다산면 벌지리 63
경북,다인정보고등학교,2017,의성,고,자체활용,의성군 다인면 도암리 283
경북,다인초등학교달제분교장,1993,의성,초,자체활용,의성군 다인면 달제리 1513
경북,단밀중,2016,의성,중,매각,의성군 단밀면 주선리 400
경북,단밀초,1992,의성,초,매각,의성군 단밀면 생송리 222
경북,단북초,2014,의성,초,매각,의성군 담북면 이연리 801
경북,단북초효제분교장,2000,의성,초,매각,의성군 단북면 효제리 127-3
경북,단촌초방하분교장,1992,의성,초,매각,의성군 단촌면 방하리 289-1
경북,달산초등학교,1999,영덕,초,매각,영덕군 달산면 대지리 463
경북,달산초등학교 용전분교,1994,영덕,초,매각,영덕군 달산면 용전리 189-1
경북,달전초등학교초곡분교장,1994,포항,초,매각,포항시 북구 흥해읍 초곡리 1010
경북,대가초등학교금수분교장,1999,성주,초,매각,경상북도 성주군 금수면 광산리 125번지
경북,대덕중학교,2017,김천,중,자체활용,김천시 대덕면 관기리 777
경북,대덕중학교증산분교장,2017,김천,중,자체활용,김천시 증산면 동안리 76
경북,대덕초 내감분교,1994,김천,초,매각,김천시 대덕면 내감리 907
경북,대덕초 문의분교,1995,김천,초,매각,김천시 대덕면 문의리 240
경북,대방초,2008,김천,초,매각,김천시 조마면 대방리 539
경북,대방초등학교,1999,구미,초,대부,구미시 고아읍 횡산리 47
경북,대보초등학교강사분교장,1993,포항,초,미활용,포항시 남구 호미곶면 강사리 491
경북,대보초등학교대동배분교장,2007,포항,초,대부,포항시 남구 호미곶면 대동배리 410-1
경북,대본초등학교,2010,경주,초,매각,경주시 감포읍 대본리 671
경북,대산초등학교,1999,청도,초,대부,청도군 각남면 옥산리 15
경북,대서초등학교,1999,성주,초,매각,경상북도 성주군 대가면 대천1리 3-1번지
경북,대성초등학교,2003,성주,초,매각,경상북도 성주군 대가면 옥성2리 356번지
경북,대신초등학교,2015,김천,초,대부,김천시 아포읍 대신리 810
경북,대신초등학교,2000,포항,초,자체활용,포항시 북구 죽도동 655-9
경북,대야초,1983,김천,초,매각,김천시 부항면 대야리 388-1
경북,대양초등학교,2001,포항,초,자체활용,포항시 북구 환호동 13-7
경북,대전초,1993,청도,초,매각,청도군 이서면 대전리 539
경북,대전초,2013,청송,초,매각,청송군 부남면 대전리 586
경북,대창동부초,1994,영천,초,매각,영천시 대창면 운천리 817
경북,덕산초,1995,울진,초,매각,울진군 온정면 덕인리 1544
경북,도리원초봉양분교장,1998,의성,초,매각,의성군 봉양면 구미리 706-1
경북,도리원초일산분교장,2000,의성,초,매각,의성군 봉양면 장대리 660-1
경북,도명초,1995,김천,초,매각,김천시 감문면 남곡리 251
경북,도산중학교,2018,안동,초,자체활용,안동시 도산면 온혜리 923
경북,도산초등학교,1993,안동,초,매각,안동시 도산면 단천리532
경북,도원초등학교선남동부분교장,2017,성주,초,매각,경상북도 성주군 선남면 용신리 933-1
경북,도천초,1983,영천,초,매각,영천시 북안면 도천리 6465
경북,동곡초등학교,2015,청도,초,자체활용,청도군 금천면 동곡리 905
경북,동곡초등학교김전분교장,1999,청도,초,대부,청도군 금천면 김전리 52
경북,동곡초소천분교,1997,청도,초,매각,청도군 금천면 소천리 1344
경북,동로초 생달분교,1995,문경,초,매각,문경시 동로면 생달리 186
경북,동로초 석항분교,1996,문경,초,매각,문경시 동로면 석항리 663
경북,동면초등학교,1998,봉화,초,매각,봉화군 재산면 동면리 1283
경북,동방초등학교내동분교장,1999,경주,초,매각,경주시 조양동 646-1
경북,동산초등학교,1998,구미,초,매각,구미시 도개면 동산리884
경북,동성초 마성분교,2010,문경,초,매각,문경시 마성면 정리 25-3
경북,동성초 봉명분교,2002,문경,초,매각,문경시 마성면 남호리 39
경북,동양초등학교금봉분교장,1983,봉화,초,매각,봉화군 봉성면 금봉리 769-1
경북,동양초등학교우곡분교장,2001,봉화,초,매각,봉화군 봉성면 우곡리 272-1
경북,동원초,1995,의성,초,매각,의성군 점곡면 동변리 1075-1
경북,동해초등학교내북분교장,2000,포항,초,매각,포항시 남구 동해면 공당리 451
경북,동해초등학교흥환분교장,2013,포항,초,대부,포항시 남구 동해면 흥환리 357
경북,두릉초등학교,2005,상주,초,자체활용,상주시 사벌국면 두릉리 303
경북,두월초,1995,영주,초,매각,영주시 이산면 두월리 1182
경북,득수초등학교,1993,상주,초,매각,상주시 모서면 득수리 193
경북,만운초등학교,1993,안동,초,매각,안동시 풍산읍 만운리 792
경북,망정초등학교,1999,칠곡,초,매각,칠곡군 석적읍 망정리 788
경북,매전초등학교,2012,청도,초,대부,청도군 매전면 온막리 42-4
경북,매정초등학교 석동분교,1994,영덕,초,매각,영덕군 영덕읍 석리 243
경북,매호초등학교,1999,상주,초,매각,상주시 사벌국면 매호리 500
경북,매화종합고등학교,2008,울진,고,자체활용,울진군 매화면 매화리 1141
경북,매화초갈면분교장,1996,울진,초,매각,울진군 원남면 갈면리 163
경북,매화초길곡분교장 ,1995,울진,초,매각,울진군 원남면 길곡리 423
경북,매화초덕신분교장 ,2009,울진,초,매각,울진군 원남면 오산리 931
경북,명전초,1995,문경,초,매각,문경시 동로면 명전리 42
경북,명주초등학교,1999,영천,초,미활용,영천시 북안면 명주리 307-1
경북,명포초등학교,2001,성주,초,매각,경상북도 성주군 선남면 명포1리 산41-1번지
경북,명호중학교,2017,봉화,중,자체활용,봉화군 명호면 도천리 264-2 외 13필지
경북,명호초등학교북곡분교장,2017,봉화,초,대부,봉화군 명호면 북곡리 1309
경북,명호초등학교삼동분교장,1999,봉화,초,매각,봉화군 명호면 삼동리 639
경북,모서중학교백학분교장,2009,상주,중,매각,상주시 모서면 백학리 347
경북,모서초등학교대류분교장,1999,상주,초,매각,상주시 모서면 대포리 499
경북,모서초등학교호명분교장,1994,경주,초,대부,경주시 강동면 호명리 18
경북,모서초등학교화산분교장,2009,상주,초,매각,상주시 모서면 정산리 355-2
경북,모아초등학교모서분교장,2021,경주,초,대부,경주시 강동면 모서리 529
경북,모암초 삼애분교,1982,김천,초,매각,김천시 신음동 17
경북,무을초 무곡분교장,2001,구미,초,매각,구미시 무을면 무이리160
경북,무을초 안곡분교장,1999,구미,초,매각,구미시 무을면 안곡리 642-1
경북,무창초 기산분교장,1993,영양,초,매각,영양군 영양읍 기산리 267
경북,문경중 호계분교,2003,문경,중,매각,문경시 호계면 호계리 23
경북,문수초,1999,영주,초,매각,영주시 문수면 월호리 1354-2
경북,문수초 조제분교,1994,영주,초,매각,영주시 문수면 초제리 537
경북,문암초 용저분교장,1990,영양,초,매각,영양군 일월면 용화리 37
경북,문암초 용화분교장,1994,영양,초,매각,영양군 일월면 용화리 397
경북,문천초등학교,1999,안동,초,매각,안동시 와룡면 이상리 348
경북,문촌초등학교,1988,봉화,초,매각,봉화군 상운면 문촌리 785
경북,문충초등학교진천분교장,1986,포항,초,매각,포항시 남구 오천읍 진전리 168-1
경북,문흥초,1995,의성,초,매각,의성군 봉양면 분토리 928
경북,물야초등학교개단분교장,2012,봉화,초,대부,봉화군 물야면 개단리 844-2 외 1필지
경북,물야초등학교두문분교장,1997,봉화,초,매각,봉화군 물야면 두문리 385-1
경북,물야초등학교북지분교장,2017,봉화,초,매각,봉화군 물야면 북지리 727
경북,물야초등학교수식분교장,2016,봉화,초,대부,봉화군 물야면 수식리 418-1 외 2필지
경북,물야초등학교오전분교장,1997,봉화,초,미활용,봉화군 물야면 오전리 869-2 외 2필지
경북,밀성초,1995,의성,초,매각,의성군 다인면 양서리 570
경북,박달초등학교,1992,경주,초,대부,경주시 내남면 박달리 153
경북,방산초,1999,김천,초,매각,김천시 구성면 구미리 236
경북,방지초등학교,2015,청도,초,자체활용,청도군 금천면 방지리 1203
경북,방지초봉하분교,1999,청도,초,매각,청도군 운문면 봉하리 787
경북,백룡초,1999,영주,초,매각,영주시 이산면 용상리 713-1
경북,백산초등학교,2013,고령,초,자체활용,고령군 쌍림면 백산리 163 외
경북,벌지초 송곡분교,1983,고령,초,매각,고령군 다산면 송곡리 272
경북,법전중학교,2017,봉화,중,대부,봉화군 법전면 법전리 238 외 2필지
경북,법전초등학교,1999,봉화,초,자체활용,봉화군 춘양면 소로리 534-1외 6필지
경북,벽진초등학교창리분교장,1996,성주,초,매각,경상북도 성주군 벽진면 용암1리 906번지
경북,보문초 학성분교,1994,예천,초,매각,예천군 보문면 산성리 172
경북,보성초,1998,예천,초,매각,예천군 보문면 미호리 343
경북,봉계초등학교태화분교장,2024,김천,초,미활용,김천시 봉산면 태화리 175
경북,봉두초등학교,1991,성주,초,매각,경상북도 성주군 금수면 봉두리 산67번지
